species_strain	species	num_gene	num_strain_sample	sum_strain_depth	species_gene_frac	log_selected_gene_depth_ratio_std	num_geno_positions
102545_16	102545	5130	12	57.440826407436575	1.0	0.2355801952775645	2335
102545_17	102545	4669	5	38.93619376673289	1.0	0.2301201183262478	3493
102545_170	102545	5129	3	15.321421054926963	0.998745294855709	0.2439289583259795	3140
102545_178	102545	3431	2	56.02923525553555	1.0	0.1915136734477523	3109
102545_18	102545	3128	1	120.5169402917576	0.998745294855709	0.1876258526404947	1779
102545_182	102545	4388	10	72.52453482618967	1.0	0.2188539130170916	2951
102545_186	102545	3808	1	7.711463279215914	0.9912170639899625	0.1966101457995846	2876
102545_19	102545	3871	10	332.21038118395734	1.0	0.1898504543561548	3394
102545_20	102545	3646	1	17.2800001584326	1.0	0.1883571708858562	3243
102545_21	102545	3692	2	16.36336677523698	0.9974905897114178	0.1951665125921509	1597
102545_223	102545	3580	1	17.66063250058145	0.9974905897114178	0.1945258392736857	2940
102545_235	102545	3712	3	20.62072939038	0.998745294855709	0.1944701012198429	2697
102545_24	102545	3118	1	40.63737415779661	0.998745294855709	0.1876385273103069	3698
102545_246	102545	3059	1	12.643363593709426	0.9974905897114178	0.1873086886162636	2939
102545_247	102545	4402	1	5.786654810698458	0.98870765370138	0.2168603808074035	3313
102545_248	102545	4136	3	18.49115076754068	0.9974905897114178	0.2109171145998042	3514
102545_25	102545	3531	19	170.3283063081455	1.0	0.1911915537556232	2771
102545_29	102545	4029	8	18.831857635952822	0.9974905897114178	0.1990898928656913	2998
102545_3	102545	3850	4	17.027288278949424	0.9962358845671268	0.1944077575611528	3370
102545_30	102545	3201	2	25.70902500883048	0.998745294855709	0.1865630042201696	2898
102545_306	102545	4102	3	5.877624850733772	0.9874529485570892	0.2205826626989816	2870
102545_32	102545	3500	10	101.75866199137674	1.0	0.1885530916716173	3245
102545_33	102545	3658	1	3.221747716175316	0.9673776662484316	0.2148031384868017	201
102545_34	102545	3287	10	121.7402129404265	0.998745294855709	0.1920503859784277	2198
102545_38	102545	3816	7	180.30238279892205	1.0	0.1871417470700177	3213
102545_4	102545	3558	16	2832.7454794154323	1.0	0.1843471364653135	2914
102545_43	102545	5240	7	28.030414764135905	0.998745294855709	0.2472066543451196	3210
102545_46	102545	4827	13	16.309630052785636	0.9962358845671268	0.2382179328447167	3393
102545_48	102545	3990	6	66.12887311334723	1.0	0.2056522309350129	2614
102545_49	102545	3817	22	299.7683501610746	0.998745294855709	0.1833392553639427	3015
102545_52	102545	3687	8	82.93675011001623	0.998745294855709	0.1886063221291977	3063
102545_54	102545	3744	10	108.53638145411544	1.0	0.1911201359851938	2664
102545_58	102545	3276	1	59.946719494169976	1.0	0.1827796898750133	2736
102545_59	102545	4049	8	37.47512362582356	0.9974905897114178	0.2060116832467229	3612
102545_61	102545	3273	8	85.62490591515159	0.998745294855709	0.1868409715068507	3136
102545_62	102545	4846	5	47.523455779152464	1.0	0.2293672522993144	3321
102545_65	102545	4513	18	61.61319495865918	1.0	0.2392455255144565	1247
102545_70	102545	3711	6	72.2912978398982	1.0	0.1920341921333936	3227
102545_73	102545	3457	1	37.93343280962665	0.998745294855709	0.1951020407384709	3100
102545_79	102545	5262	7	12.63540972974837	0.9912170639899625	0.2439587014947444	3538
102545_8	102545	4473	10	42.54912280063233	0.998745294855709	0.208106140280036	3532
102545_80	102545	4001	2	7.464937228537103	0.9912170639899625	0.2105469716675367	3051
102545_82	102545	3783	1	23.61150333128872	0.9974905897114178	0.1843402678541087	2711
102545_87	102545	4290	13	66.74981288633624	1.0	0.2078887628483164	3121
102545_88	102545	5422	15	35.773620572892355	0.998745294855709	0.2389111232825484	1993
102545_9	102545	3391	14	67.0532272974021	1.0	0.1885884777102391	3072
102545_98	102545	3390	11	273.9049516268882	0.998745294855709	0.1839216799978932	2685
102545_99	102545	4516	7	38.90368739051806	1.0	0.2168799501017682	2486
102549_1	102549	6482	70	476.9896872408454	0.9870317002881844	0.2308178948009648	3151
102549_10	102549	6941	19	99.84516049920748	0.9740634005763688	0.2394520289971145	3101
102549_100	102549	7947	34	158.39620080665213	0.9764649375600384	0.2426460735376183	3055
102549_106	102549	5902	11	43.62155947821668	0.9610951008645532	0.241618655902774	2875
102549_11	102549	4430	12	127.7036109953625	0.9875120076849184	0.2389214854401272	2977
102549_170	102549	4868	8	47.45243891994091	0.9654178674351584	0.2442722348092495	3119
102549_2	102549	4942	51	187.96218246527383	0.9875120076849184	0.2414784944260364	3062
102549_20	102549	4565	74	319.33783600644364	0.9870317002881844	0.2429759172780733	3066
102549_27	102549	5505	11	136.38074872893006	0.98895292987512	0.2309337715940122	3043
102549_3	102549	5503	10	49.64073826566415	0.9731027857829012	0.2218447279015391	2887
102549_32	102549	5997	17	101.74112286887774	0.9731027857829012	0.2325172051951146	2943
102549_37	102549	6513	9	62.83894031926668	0.957252641690682	0.2421143666345606	2995
102549_39	102549	6494	4	25.74925246864755	0.9610951008645532	0.2427471064229727	2734
102549_45	102549	4987	15	82.21548698562817	0.9764649375600384	0.2428543161922662	3055
102549_6	102549	7293	37	188.6036659241737	0.9764649375600384	0.2410564412862916	2919
102549_61	102549	6950	22	136.2166754764673	0.9716618635926992	0.243954077646129	2784
102549_62	102549	6732	15	78.24105173510902	0.9731027857829012	0.2409280209199177	2988
102549_90	102549	5656	32	166.38772222020697	0.989913544668588	0.2434738002514031	3115
102552_1	102552	2540	11	47.092840149301736	0.9870218579234972	0.1776112728267886	23759
102552_4	102552	2507	5	12.343776463874397	0.9760928961748634	0.1730841203810281	2471
102552_5	102552	2466	3	12.449420602821714	0.9699453551912568	0.1747003251576922	2990
102556_0	102556	2503	4	89.48667933114257	0.9992325402916348	0.1746431909331347	91335
102563_15	102563	2696	1	5.934320006815495	0.9786036036036035	0.1945576137692596	21193
102563_33	102563	2603	1	5.068247677269332	0.963963963963964	0.1956488257382306	4293
102570_0	102570	2069	4	51.99920748590269	0.9952426260704093	0.166963406725095	11778
102570_1	102570	2178	13	256.90250201054715	1.0	0.1559434169162668	11910
102570_13	102570	2080	18	546.3235335705433	1.0	0.1607637281231339	11870
102570_14	102570	2219	2	57.538448813660565	0.9971455756422456	0.171068107510519	11879
102570_23	102570	2151	6	47.96720396207953	0.9904852521408184	0.1733515018978919	11791
102570_26	102570	2106	7	56.41228564585426	0.9904852521408184	0.1703914147754067	11959
102570_4	102570	2044	6	440.9514180208729	1.0	0.1557965188373378	11906
102570_6	102570	2162	5	158.5267094947682	1.0	0.1644815397830836	10910
102580_10	102580	2339	5	22.24161416372821	0.9805970149253732	0.1670421984745886	34322
102580_11	102580	2319	5	15.735587072152503	0.9731343283582088	0.1753768375179115	34332
102580_19	102580	2261	12	17.280289202873362	0.9626865671641792	0.161250007400193	33997
102580_2	102580	2399	9	23.30233612860229	0.9776119402985076	0.1651595074160744	20456
102580_22	102580	2326	7	15.544541733275231	0.9791044776119404	0.1662143670433313	8229
102580_24	102580	2256	10	11.216372857211102	0.9507462686567164	0.1775056947966512	34229
102580_27	102580	2251	8	10.158142717759738	0.9567164179104478	0.1761825194088141	30531
102580_4	102580	2214	11	14.73538198752598	0.9522388059701492	0.1682568200212747	31898
102580_41	102580	2539	10	25.17219421846577	0.9835820895522388	0.2001507318446735	19126
102580_8	102580	2287	20	20.73237485201445	0.9522388059701492	0.1759053166886816	4961
102580_9	102580	2288	3	13.746552620677686	0.9738805970149254	0.1653659966143893	13013
102602_2	102602	1893	7	4.541987675984704	0.966549295774648	0.1800891925697743	4677
102602_7	102602	2020	9	7.120118057039426	0.9762323943661972	0.1829183369170554	1167
102609_0	102609	2874	1	3.974933256039249	0.9703448275862068	0.1765866893754648	72734
102609_1	102609	2768	3	4.02072099549454	0.966896551724138	0.1772065705059167	73702
102609_10	102609	2773	5	7.949879409098794	0.9786206896551723	0.164978459556867	80555
102609_11	102609	2799	2	3.45067211097035	0.9537931034482758	0.1823293215805284	81732
102609_12	102609	2854	4	25.19902436105776	0.9972413793103448	0.169424247181745	79329
102609_3	102609	3018	3	42.86151255597654	1.0	0.159475859451819	81495
102609_4	102609	2974	15	22.20414824987112	0.9903448275862068	0.1659547148275388	50068
102612_0	102612	2170	16	61.04238365771128	0.9983566146261298	0.1640082878821914	71188
102612_9	102612	1966	5	4.702734321953703	0.9580936729663106	0.1789814174884689	2799
102616_0	102616	2060	6	4.959277481270378	0.9536741214057508	0.246182247427613	41577
102616_1	102616	2012	7	26.823093201222832	0.994408945686901	0.1727195281174084	42304
102616_11	102616	1993	10	5.5762823047029055	0.957667731629393	0.1974605603167073	43802
102616_12	102616	2138	12	73.98034027374936	0.9976038338658147	0.1785441211615163	43771
102616_14	102616	2183	3	34.736477777498884	0.9984025559105432	0.1844100726120372	28293
102616_18	102616	2209	9	14.772518888941836	0.981629392971246	0.1919399938337129	43741
102616_2	102616	2020	1	23.17176699469771	0.9992012779552716	0.168299101876599	43466
102616_3	102616	2116	16	62.01532782788304	0.9984025559105432	0.1810867303575467	43718
102616_35	102616	2063	7	14.357106458234702	0.9800319488817892	0.1886441359733028	42919
102616_5	102616	2111	6	24.070954064040613	0.9960063897763578	0.1879600650177507	44355
102616_6	102616	1989	8	6.5420751524066985	0.950479233226837	0.1877134486258466	44390
102616_9	102616	2045	3	22.861466791607672	0.9952076677316294	0.179055222592733	42627
102617_7	102617	2046	9	17.64797751297012	0.9860365198711064	0.1590130104326422	1466
102625_0	102625	2800	15	20.32039203794363	0.9980897803247374	0.1501038376799483	105189
102625_14	102625	2652	1	6.917109516877445	0.991404011461318	0.1630439853868635	11271
102625_2	102625	2747	7	51.35643326903866	0.9980897803247374	0.1469651870048312	36226
102625_3	102625	2762	7	8.178304735331967	0.9933142311365808	0.1692241625502566	9025
102625_4	102625	2537	14	10.71022951104808	0.9808978032473734	0.167995212948296	7315
102625_47	102625	2501	1	3.758146960713376	0.9675262655205348	0.1731014369744376	44696
102625_9	102625	2547	7	4.396708997486397	0.9598853868194842	0.173283668195178	23099
102633_10	102633	2207	9	9.525837808982317	0.9915579432079816	0.1335310615313879	10483
102633_3	102633	2275	21	15.489165658411412	0.995395241749808	0.1316365728100257	4898
102681_1	102681	1950	71	19.97849454330043	0.987688098495212	0.1450943650790787	48258
102681_2	102681	2185	105	28.726103261345312	1.0	0.1487906846057195	3871
102710_1	102710	2267	4	9.031675057442463	0.9889807162534436	0.1506658033018185	95536
102710_4	102710	2354	1	4.112540122482118	0.9788797061524336	0.1662285876632832	10718
102710_6	102710	2364	8	11.084807434158789	0.9963269054178144	0.1519999087482064	19007
102711_0	102711	3405	16	11.100919899664822	0.9992050874403816	0.1636000150755853	47452
102711_1	102711	3423	6	7.90988919141246	0.9976152623211448	0.1603020409206657	47863
102711_12	102711	3402	13	11.813493561817078	0.9960254372019078	0.1530803504112868	8557
102711_2	102711	3244	2	5.328351573855864	0.9952305246422892	0.1627929028422614	47805
102715_0	102715	2556	6	32.43971332002336	0.9906542056074766	0.1807076470897474	20456
102715_1	102715	2672	11	46.1685695889875	0.9893190921228304	0.1817170528473499	20872
102715_10	102715	2453	5	22.82743974110202	0.986648865153538	0.183705528911386	20493
102715_14	102715	2217	12	8.357077862313822	0.9506008010680908	0.2180029936829834	20993
102715_19	102715	2301	3	10.193619490557078	0.9839786381842456	0.1844543458506291	20283
102715_2	102715	2532	16	41.94448264398247	0.9919893190921228	0.1939476190623017	3718
102715_39	102715	2379	12	18.27358849663388	0.9773030707610146	0.1862790895861036	3707
102715_4	102715	2634	11	89.48250931718243	0.9906542056074766	0.1790939075787224	12477
102715_5	102715	2793	11	69.6530098246968	0.9946595460614152	0.1968155375452131	7209
102715_6	102715	2550	40	113.48905557655178	0.9946595460614152	0.1797784616364697	12514
102715_7	102715	2559	19	68.26132521670299	0.9946595460614152	0.1782769528641284	7419
102715_73	102715	2548	3	24.70952215449284	0.9919893190921228	0.1886447389861955	18837
102720_0	102720	3390	20	97.40826379212118	0.9981185324553152	0.1953303651035022	35841
102720_13	102720	2945	11	32.62395454087794	0.9943555973659456	0.1991812961240525	34300
102720_2	102720	2547	2	13.588987858329496	0.9830667920978364	0.186042871813197	34181
102720_20	102720	2643	9	22.24270213409516	0.986829727187206	0.1890735780082267	34026
102720_31	102720	2594	8	11.527034628384412	0.9576669802445908	0.1961366788875648	33684
102720_5	102720	2580	14	31.9456632187312	0.986829727187206	0.1854916648654397	20350
102720_8	102720	3372	15	44.36241271824133	0.9962370649106302	0.2277730514312806	3961
102720_9	102720	2814	11	92.09784245738314	0.9990592662276576	0.1889745983743681	30901
102777_6	102777	1441	12	18.071569065617325	1.0	0.0901652083964694	353
102779_10	102779	3100	14	21.44113099739068	0.9994692144373672	0.1193402046526628	17265
102779_19	102779	2893	5	4.855288723045672	0.978768577494692	0.1465167209007995	2459
102779_34	102779	2857	2	2.945179476109556	0.964968152866242	0.1673009455421442	2054
102781_1	102781	2105	9	9.852441826660325	0.9893111638954868	0.1510311661256354	16124
102784_3	102784	1599	1	16.542648911762797	0.9670152855993563	0.1349436889542711	9073
102794_7	102794	2148	15	11.123189896077523	0.9730769230769232	0.1978126978084345	2607
102831_0	102831	1742	4	28.67225432517236	0.9971291866028708	0.1693742426663121	104935
102831_5	102831	1724	6	73.65503977342611	0.999043062200957	0.1719416006008469	18878
102882_0	102882	2457	10	25.293322854095607	0.9865642994241842	0.190305786619933	16295
102882_1	102882	2600	12	34.77467746209721	0.9884836852207294	0.1906506602895671	15966
102882_11	102882	2272	6	18.764610700483964	0.974088291746641	0.1909475298006824	15493
102882_16	102882	2438	12	30.99537230290164	0.9846449136276392	0.1924416146020884	1397
102882_28	102882	2423	1	9.534970481227452	0.972168905950096	0.203426776319013	15524
102882_3	102882	2516	13	55.17543761891578	0.9875239923224568	0.1918957215665518	15633
102882_8	102882	2631	24	53.89806062056317	0.991362763915547	0.2045344316838354	15534
102926_0	102926	2849	11	32.4299290029867	0.994535519125683	0.1850708061228686	36847
102926_1	102926	2782	73	98.50595714655746	0.9963570127504554	0.1853663031029193	37297
102926_10	102926	2686	14	24.49039798402619	0.9918032786885246	0.230929825513544	37059
102926_11	102926	2717	10	15.585144644285482	0.98816029143898	0.1899842184375922	37521
102926_14	102926	2760	25	18.534764188697	0.9817850637522768	0.193865428860404	37639
102926_15	102926	2687	9	25.549339570250705	0.9936247723132968	0.1832729977628573	37244
102926_2	102926	2737	12	21.315462819443447	0.9899817850637522	0.1869608739630087	2427
102926_20	102926	2456	6	6.073298523399085	0.9735883424408016	0.1931745282612758	11363
102926_3	102926	2580	49	52.85266351698411	0.9936247723132968	0.1980551850275688	34866
102926_42	102926	2508	9	8.78192481766352	0.965391621129326	0.1887593122218332	7844
102926_7	102926	2539	23	16.0155855691258	0.970856102003643	0.1976943858711965	4067
102955_0	102955	2849	5	4.752559439081323	0.9707903780068728	0.197360031178093	88926
102969_0	102969	1768	11	26.59975443878321	0.9989495798319328	0.1324326373283015	41685
102969_13	102969	1662	8	5.3924276306497045	0.9926470588235294	0.1461828596478671	41257
102969_4	102969	1775	8	7.282785325296206	0.994747899159664	0.1409269382762415	41591
102969_5	102969	1744	8	18.48853840959231	0.9968487394957984	0.1226081118017282	40472
102990_13	102990	1540	16	7.508570698758712	0.9937402190923318	0.1700397407292806	57666
102990_14	102990	1524	5	2.549397105576064	0.970266040688576	0.1829848485260106	37457
102990_3	102990	1465	11	5.701250271579054	0.9827856025039124	0.162935149079655	28173
102990_4	102990	1578	22	27.106362854264702	0.9968701095461658	0.1435074773237348	55651
102993_0	102993	3893	13	85.04081425719514	0.9983108108108107	0.1909214847611112	36330
102993_12	102993	3698	12	65.16693367817733	0.9983108108108107	0.1944852013711849	36239
102993_15	102993	3527	7	14.987878186927745	0.9907094594594594	0.1912605592521288	38067
102993_17	102993	3984	4	38.48459453599679	0.9983108108108107	0.1999682168951949	34612
102993_19	102993	4308	9	23.40126165016555	0.995777027027027	0.2164011841490459	36484
102993_26	102993	3832	22	32.541270168431474	0.9923986486486488	0.1975395298931977	36959
102993_27	102993	3761	4	9.964063809089687	0.9864864864864864	0.2156957585940591	36173
102993_28	102993	3532	6	52.32193421364792	0.9966216216216216	0.1893880800473916	25847
102993_31	102993	4137	5	21.50225290771881	0.9983108108108107	0.1979177378408127	22642
102993_33	102993	3515	8	17.411885052632243	0.9923986486486488	0.1952634207626463	35982
102993_4	102993	3562	1	20.49882319999569	0.9983108108108107	0.1910652187338749	35808
102993_41	102993	3840	14	10.493965608564176	0.9797297297297296	0.2354743145887301	5847
102993_53	102993	3711	1	21.700353742632924	0.9974662162162162	0.1927162245110107	17545
102993_6	102993	4133	5	55.2804228065578	0.995777027027027	0.2049386484357122	37039
102993_81	102993	4378	1	6.09639361269948	0.9797297297297296	0.2214329561253425	2743
102993_9	102993	3557	1	5.585886873608331	0.9805743243243245	0.2004243955241396	33784
102993_99	102993	3553	8	8.161974160534195	0.983108108108108	0.2076227475939186	35711
103022_11	103022	2362	17	31.627028676997043	0.9919678714859438	0.1861307795963507	788
103022_14	103022	2270	12	40.05464842565011	0.9899598393574296	0.179295151830463	7762
103022_16	103022	2524	3	10.994522031774329	0.9869477911646586	0.1944693093097843	8018
103022_18	103022	2378	5	17.374155105878483	0.9879518072289156	0.1986876253308842	7852
103022_20	103022	2388	10	32.301866029602365	0.9929718875502008	0.1841322121363562	8044
103022_21	103022	2415	7	20.98476357054445	0.9859437751004017	0.1894936961410125	8014
103022_26	103022	2468	6	9.587840879369134	0.9799196787148594	0.1983721782527329	8026
103022_28	103022	2760	14	17.626443983664057	0.9909638554216867	0.2030760403007524	7780
103022_29	103022	2603	11	17.110894676925405	0.9849397590361446	0.1905495823861197	7501
103022_3	103022	2385	8	38.20362852316375	0.9959839357429718	0.1869549189610745	789
103022_33	103022	2382	1	4.388346545363556	0.9698795180722892	0.2060352079219365	7739
103022_4	103022	2334	11	17.79877949139742	0.9869477911646586	0.1838165411578167	3926
103022_5	103022	2798	10	17.492554980769864	0.9899598393574296	0.1958782818687569	7628
103022_6	103022	2482	12	23.30558946831066	0.9889558232931728	0.1841627491762103	776
103022_72	103022	2670	4	4.838788668993302	0.9738955823293172	0.2032161731148932	5928
103069_0	103069	1666	1	1.8989589178285968	0.9707865168539326	0.1925594009980008	56516
103069_9	103069	1621	7	2.781718953287112	0.9617977528089888	0.1605385124652803	4978
103074_1	103074	2539	13	63.17976031690702	0.9990196078431371	0.1407291013110888	64445
103074_12	103074	2444	10	6.801621775061415	0.9686274509803922	0.1509923170660797	11085
103074_3	103074	2621	23	19.47206472099541	0.976470588235294	0.1513723777042077	30270
103126_0	103126	2005	10	10.69681423493332	0.9879828326180258	0.1850074567883517	1612
103126_13	103126	1956	15	17.0694377884995	0.9862660944206008	0.161371536352778	1370
103126_16	103126	1972	3	15.97530128236014	0.9939914163090128	0.1527972374951109	977
103126_2	103126	2007	14	34.931547344172955	0.9957081545064378	0.1761035354682391	1792
103126_3	103126	1933	2	4.990143589162075	0.9811158798283262	0.1652501972483497	161
103126_36	103126	1965	1	7.902419495455303	0.9828326180257512	0.1729566182123999	1253
103126_4	103126	2017	4	12.527578886548229	0.9896995708154508	0.1892222878034375	278
103126_43	103126	1918	2	9.435826095277914	0.9862660944206008	0.2176630321791126	132
103126_6	103126	1891	6	10.120277680947948	0.973390557939914	0.1659448166613805	535
103126_9	103126	1998	1	3.0210305738245027	0.967381974248927	0.1839940888143103	184
103166_1	103166	2663	13	101.36817911173286	0.9941463414634146	0.1878762117321259	32378
103166_11	103166	2677	10	12.59660700491556	0.9765853658536584	0.1945143873611979	32907
103166_12	103166	2539	8	85.14136981431525	0.9882926829268291	0.1838503906882594	29579
103166_14	103166	2313	3	6.8131925933638895	0.96	0.1853849512278632	30715
103166_15	103166	2968	17	76.2896228833905	0.9951219512195122	0.1897864962424748	31763
103166_18	103166	2468	4	7.936641803173773	0.9658536585365852	0.1838054785236778	30630
103166_19	103166	2808	8	14.926172447863465	0.9853658536585366	0.1910951390156754	34064
103166_2	103166	2649	11	75.76089874371266	0.9902439024390244	0.185095706524963	30959
103166_20	103166	2652	4	6.9923758310106985	0.9590243902439024	0.2214974801225406	30894
103166_21	103166	2492	5	17.32585698159868	0.9785365853658536	0.1798059584063319	31665
103166_23	103166	2839	7	11.99869344607494	0.975609756097561	0.2006943506009517	29159
103166_26	103166	2541	4	14.32318178671417	0.9707317073170731	0.1792532877473068	17171
103166_27	103166	2544	12	10.759925908097106	0.9570731707317072	0.1860182220818198	27190
103166_29	103166	2416	4	9.450465163900196	0.9609756097560976	0.1797021342494309	29725
103166_3	103166	2784	15	50.019244903003525	0.9921951219512196	0.1863360973467788	30921
103166_31	103166	2746	10	11.161229290921554	0.9717073170731708	0.2101562130897129	31078
103166_32	103166	2462	10	18.335768571122795	0.968780487804878	0.1820829113866512	31226
103166_33	103166	2732	8	15.775951042069645	0.9726829268292684	0.1922129899845858	31776
103166_36	103166	2709	14	22.6399201455514	0.9804878048780488	0.1876043879417517	30102
103166_4	103166	2776	7	47.3933948034105	0.9921951219512196	0.1863090539589697	30250
103166_5	103166	2887	13	30.409762666866897	0.9873170731707316	0.2290256199967178	30120
103166_6	103166	3184	11	50.319287025132944	0.9931707317073172	0.2103089903913636	15108
103186_0	103186	1625	2	5.2582254456121245	0.99699021820918	0.1175287374765437	78001
103190_13	103190	1815	2	7.020941542466584	0.9707903780068728	0.1686477728577736	2890
103190_2	103190	1729	4	66.80436155788328	0.9561855670103092	0.1550405786046871	40005
103190_24	103190	1771	5	7.101970142909693	0.9647766323024056	0.2497412452278173	16702
103217_0	103217	2005	15	86.8219784951092	0.9980217606330366	0.1641081477015825	41946
103217_2	103217	2078	4	53.701753859986106	0.9980217606330366	0.1807466321928244	41553
103217_27	103217	2138	10	24.84503890684055	0.9891196834817012	0.168307275420055	41194
103217_4	103217	1925	7	89.2994880736994	0.9990108803165184	0.1661431203242134	41297
103217_7	103217	1880	7	41.26332463540061	0.9960435212660732	0.1698512521736812	41166
103217_8	103217	1963	11	80.77273747148433	0.9980217606330366	0.1658359629946892	41031
103230_0	103230	1492	1	4.837945705360374	0.9829157175398632	0.166502930050597	2940
103230_1	103230	1512	1	5.814598478954073	0.9817767653758542	0.1665574911470315	3049
103230_2	103230	1363	8	15.766053619610869	0.9624145785876992	0.1669698707597817	2722
103237_0	103237	4735	5	2.3397397069253767	0.9775078722447144	0.1937950835918688	41289
103237_19	103237	4874	5	2.842003925346541	0.9865047233468286	0.1863204244018887	2901
103237_4	103237	4846	20	5.533735549350056	0.9842555105713	0.1954709951321548	43219
103237_5	103237	5009	11	12.580040573343483	0.9982006297795772	0.173825873446361	4980
103279_0	103279	2608	23	170.6338873681127	0.967247386759582	0.1649979079353888	25898
103279_3	103279	2682	16	14.695872933079611	0.9609756097560976	0.16671431114424	1041
103306_0	103306	2649	6	12.624347725678517	0.9950248756218906	0.1990448459152966	108275
103306_3	103306	2695	17	14.601031078407615	0.9950248756218906	0.1929480130184989	44064
103306_9	103306	2549	4	8.722807269997137	0.9966832504145936	0.1873699661941003	5852
103318_1	103318	2343	7	3.762209786819816	0.9582898852971846	0.2038054908634388	42143
103318_3	103318	2449	7	9.991487287187573	0.9874869655891554	0.1940292289029273	45197
103326_1	103326	2927	4	22.942303758570763	0.9987468671679198	0.1801064245942103	16114
103326_16	103326	2702	11	8.351729610101883	0.9924812030075189	0.1642932735423312	825
103326_7	103326	2548	20	6.940646729076189	0.9761904761904762	0.1571977376879747	1784
103331_7	103331	2099	10	7.640379140393183	0.9823212913143736	0.1266179593806893	151
103374_1	103374	1855	9	15.654151984053096	0.9961832061068704	0.1426376600116998	33837
103374_4	103374	1690	2	3.049196830495646	0.9751908396946564	0.1668639971060408	4198
103374_5	103374	1741	3	3.771250022105852	0.9866412213740458	0.1574923901816475	6782
103411_1	103411	1329	11	803.5733899209196	1.0	0.1464594897382466	93154
103439_1	103439	2323	58	372.1887571741856	1.0	0.1510333846824725	23981
103439_10	103439	2310	20	51.46103868534588	0.9939271255060728	0.1594441913311841	20633
103439_12	103439	2212	11	52.69347923602984	0.9959514170040484	0.1600305861080435	24211
103439_13	103439	2434	19	240.9327481425768	1.0	0.1480568641303641	24291
103439_14	103439	2398	10	113.17747449151727	0.9969635627530364	0.1796649386709491	23687
103439_15	103439	2436	15	248.2292854540403	1.0	0.1437781754426126	24308
103439_20	103439	2351	19	171.45772439094017	0.9979757085020244	0.1475845748450726	24186
103439_22	103439	2374	18	80.18152682725179	0.9949392712550608	0.1608631762618746	23573
103439_24	103439	2394	10	101.45123655214842	0.9969635627530364	0.1449612192824256	23976
103439_25	103439	2486	19	49.48472910385879	0.9919028340080972	0.1527316871309507	24369
103439_29	103439	2170	1	10.905415217027418	0.9746963562753036	0.1621994430188321	23988
103439_34	103439	2340	9	29.73222864736135	0.979757085020243	0.1494308645329311	23402
103439_41	103439	2491	12	46.37273869084541	0.9949392712550608	0.1495033663736391	21429
103439_42	103439	2488	10	72.41508625260404	0.9949392712550608	0.1484495710523379	23755
103439_43	103439	2217	18	41.45050825058747	0.9919028340080972	0.1534643745510905	23722
103439_45	103439	2212	11	27.49921390909177	0.9807692307692308	0.153593849740431	23886
103439_49	103439	2311	17	53.298380384239294	0.9959514170040484	0.1538597996360491	23765
103439_5	103439	2368	10	118.91469624952224	0.9908906882591092	0.1420656578668788	23702
103439_53	103439	2131	13	10.924262260472908	0.9544534412955464	0.1626101220497604	16332
103439_59	103439	2158	5	15.5633758371033	0.972672064777328	0.1532375861022509	23586
103439_61	103439	2279	10	47.69803883614935	0.9959514170040484	0.1481428897974185	23386
103439_8	103439	2422	1	9.796457051864278	0.9777327935222672	0.2226812103123923	23476
103439_9	103439	2205	21	130.24256153579137	0.9979757085020244	0.1448139317669249	3256
103456_2	103456	2457	2	2.3474519556728968	0.9716117216117216	0.2009988724485883	53242
103508_0	103508	2060	18	40.982574499432765	1.0	0.169534718557487	54841
103656_0	103656	2870	16	11.234070827630894	0.9755600814663952	0.183312619968536	79261
103656_12	103656	2862	41	27.37486681930603	0.984725050916497	0.1995655646732934	79997
103656_13	103656	3042	19	26.46926378852616	0.9928716904276986	0.1981786710517037	80543
103656_15	103656	2950	12	37.72845150763235	0.994908350305499	0.1816018052707864	78641
103656_2	103656	2890	29	14.897844418576115	0.9735234215885948	0.1983252457610672	16575
103656_22	103656	2825	5	9.084323986371365	0.9786150712830958	0.1764356310552772	79649
103656_24	103656	2917	11	15.960536388978054	0.9918533604887984	0.1990875544115757	80108
103656_3	103656	2951	26	48.15954379321237	0.9969450101832994	0.1801749204231719	74874
103656_32	103656	2740	8	13.147839113672852	0.9857433808553973	0.178955741464591	80023
103656_4	103656	2906	10	12.286473888184291	0.9918533604887984	0.1842479650909296	75930
103656_5	103656	2857	9	27.0516224016864	0.9969450101832994	0.1774386879412327	25674
103656_6	103656	2719	6	11.207122793666436	0.984725050916497	0.1762649474028608	5687
103681_1	103681	3851	22	1312.84162348431	0.9959044368600682	0.2022163604327914	11119
103681_108	103681	4485	19	198.211235395158	0.990443686006826	0.207334263564816	11195
103681_121	103681	6048	25	296.4090554711277	0.9959044368600682	0.207067681712243	11421
103681_127	103681	4254	6	109.22472433348211	0.98839590443686	0.197914086648703	6100
103681_139	103681	5436	9	105.69754342087283	0.9938566552901024	0.2010266537030334	11004
103681_14	103681	4093	44	733.5213434004693	0.9959044368600682	0.2045287801913757	10477
103681_15	103681	4005	12	241.4387265042137	0.9945392491467576	0.2018053045465752	11132
103681_170	103681	3604	1	112.49558074769315	0.9972696245733788	0.1905069771639061	9042
103681_178	103681	3526	4	93.79318821692982	0.9945392491467576	0.1923582806477609	10736
103681_18	103681	3839	25	874.6115038197557	0.9986348122866894	0.2028049575000489	10456
103681_2	103681	3842	44	721.1182093768158	0.9965870307167236	0.201794200974491	10674
